sample_id,Albany_sampleID,unknown RT 4.081766,unknown RT 4.148561,unknown RT 5.261918,unknown RT 5.349937,unknown RT 5.462593,"1,2-Propanediol, 2TMS derivative RT5.872253","Propanoic acid, 2-(methoxyimino)- RT6.55182",unknown RT 7.034156,unknown RT 7.600111,"2-Hydroxybutyric acid, 2TMS derivative RT7.639387",unknown RT 7.826556,Methylphenol RT8.024749,L-Leucine RT8.057321,"3-Hydroxybutyric acid, 2TMS derivative RT8.103591",C4H9NO2 RT8.262165_2-Aminobutyric acid 2TMS,3-hydroxyisovaleric acid 2TMS RT8.767878,2-Ketoisocaproic acid mo-tms RT8.802217,"L-Valine, 2TMS derivative RT8.840117",unknown RT 9.376246,"L-Serine, 2TMS derivative RT9.393601",unknown RT 9.514184,Phosphoric acid RT9.570223,"Glycerol, 3TMS derivative RT9.590666","L-Isoleucine, 2TMS derivative RT9.853387","L-Proline, 2TMS derivative RT9.926992","Glycine, 3TMS derivative RT10.031162","2,3-Dihydroxybutanoic acid, tris(trimethylsilyl)- RT10.455827",unknown RT 10.88902,"L-Threonine, 3TMS derivative RT10.986218",Sugar RT11.180625,unknown RT 11.284935,unknown RT 11.546791,unknown RT 11.638228,unknown RT 11.786329,"Aspartic acid, 3TMS derivative RT11.991212",unknown RT 12.201671,unknown RT 12.281912,Sugar RT12.311732,Sugar RT12.405521,Salicylic acid,"L-Methionine, 2TMS derivative RT12.546672",L-Pyroglutamic acid RT12.572016,Iminodiacetic acid RT12.666785,unknown RT 12.819965,unknown RT 12.857088,"Creatinine, 3TMS Derivative RT12.941566","L-Threonic acid, tris(trimethylsilyl) ether, trimethylsilyl ester RT12.967171",unknown RT 13.237562,unknown RT 13.449509,"L-Glutamic acid, 3TMS derivative RT13.628483","Phenylalanine, 2TMS derivative RT13.727813","Hydroxybenzeneacetic acid, 2TMS derivative RT13.857543",unknown RT 14.104802,unknown RT 14.193323,unknown RT 14.212299,unknown RT 14.46665,Sugar RT14.499155,"Indol-5-ol, 2TMS derivative RT14.572634",unknown RT 14.608491,Sugar RT14.65062,"Quinolinic acid, bis(trimethylsilyl) ester RT14.717184",Sugar RT14.882448,"L-Glutamine, 3TMS derivative RT15.188844","Phosphorylethanolamine, 4TMS derivative RT15.271004",Sugar RT15.498817,"Hypoxanthine, 2TMS RT15.51998 ",unknown RT 15.67915,Sugar RT15.948677,unknown RT 15.972121,unknown RT 16.00869,Sugar RT16.115755,Sugar RT16.206201,Sugar RT16.252331,Sugar RT16.3187,unknown RT 16.414903,unknown RT 16.503116,Sugar RT16.542108,"L-Lysine, N2,N6,N6-tris(trimethylsilyl)-, trimethylsilyl ester RT16.60669",Sugar RT16.657726,unknown RT 16.698449,unknown RT 16.720675,"Tyrosine, 3TMS derivative RT16.755616",unknown RT 16.881142,Sugar RT16.902669,unknown RT 16.995233,Sugar RT17.084061,unknown RT 17.119627,unknown RT 17.204747,Sugar acid RT17.285215,Sugar RT17.51909,"Palmitic Acid, TMS derivative RT17.715581",Sugar RT17.885434,unknown RT 17.919809,unknown RT 17.941004,unknown RT 18.033807,Inositol RT18.082993,"Naproxen, TMS derivative RT18.090047",Uric acid RT18.13225,unknown RT 18.410997,unknown RT 18.478476,unknown RT 18.560954,L-Kynurenine RT18.688449,unknown RT 18.973435,"Tryptophan, 3TMS derivative RT19.033344",unknown RT 19.156262,Sugar RT19.222404,"Stearic acid, TMS derivative RT19.342316",Pseudo uridine penta-tms RT19.994184,Sugar RT22.861927,Cholesterol derivative RT25.501888,Sugar RT28.077994,Xylonic Acid Total,Gluconic Acid,Mevalonic acid,Glyceric Acid,Butyric Acid,"2,3-dihydroxyisovaleric Acid",2-hydroxy-3-methylbutryic acid,Pyruvic and Oxaloacetic Acids,Glucosamine 1P,Galactose 1P,Glycerol 3P,Glucose 1P and Mannose 1P,Succinic Acid Total,Malic Acid,Cyclic AMP,Citraconic and Itaconic Acids,Glucose 6P,Erythrose 4P,Fructose 6P,Mannose 6P,Fumaric Acid,Sedoheptulose 7P,AMP Total,6P Gluconic Acid,3-Deoxy-2-keto-6P-gluconic Acid,2P Glyceric and 3P Glyceric Acids,2-methylcitric Acid,Citric Acid,Isocitric Acid,Cis-Aconitic Acid,Phosphoenolpyruvic Acid,Trans-Aconitic Acid,ADP Total,"Fructose 1,6-bisP",GMP Total,"2,3-diP-glyceric Acid Total",ATP Total,GDP Total,GTP Total
64,C64,21.45674729,21.09470072,22.84627955,26.31755423,13.18434442,21.15667132,22.26255318,20.80336547,18.34875781,21.85017631,27.63207931,19.73713022,19.51584836,19.31233475,21.46281533,19.36858052,18.31481722,25.29023432,20.1589803,21.3306451,21.04337942,28.28159279,23.10128157,23.12880801,22.677762,26.16309057,18.72145255,14.41150291,23.03122812,18.46645861,16.96453162,16.45292995,18.1824852,21.27828514,19.30426205,19.14810947,17.00865348,17.22809712,20.31944149,14.08930972,20.99409832,24.19918902,21.30731695,13.20072064,17.8926993,18.62938348,17.92847383,20.48940339,17.37664565,21.87466609,22.91573985,15.7081764,14.69893202,15.07711093,15.76529383,19.4754984,17.4676278,14.4724534,16.63314515,19.49613324,14.80055598,17.54397334,22.44464556,13.11326101,19.83151718,17.23118877,13.55541538,24.09303259,23.63462747,17.55657325,22.40853935,21.78232088,23.02863964,26.03825824,20.03437339,21.80432447,26.85099232,24.42786922,16.61318858,18.85216433,16.91973146,23.32604373,16.29826625,22.62232396,15.37942001,26.88256574,18.521969,19.82337346,16.01369123,24.45688081,21.93621986,13.06365611,15.94518427,13.80258119,13.7831058,21.04221367,18.36328427,21.85261801,17.70172639,13.06999505,20.06460075,16.05473771,16.90074499,20.42575084,15.68842203,14.99497283,19.89226867,18.66548731,17.35985687,16.54923962,16.69112459,17.32333629,17.2137118,12.44863257,17.3321065,20.88016942,12.40673648,20.28771238,18.30117464,11.4252159,13.22580994,16.81127434,13.19383333,20.93876407,18.59877948,13.00667672,14.7679775,14.23631323,10.17238123,12.78953364,13.17055104,13.94763694,12.87459719,16.04259988,12.21674586,7.584962501,16.37687151,16.82376528,22.89873718,19.41905492,15.69913863,13.52649924,12.6617781,17.12565562,8.764871591,15.35121532,13.33035672,15.40540742,14.64948074,11.30492167
65,C65,19.81446464,22.53851164,23.1594587,26.63884929,12.54434616,21.59511759,22.2424735,21.29941503,18.23297436,22.62177343,26.60227037,15.7944066,18.87495259,23.50980487,21.74578202,18.97686587,17.80681442,25.17532915,20.41490974,21.22935624,19.74725709,28.47152573,21.76555131,22.29131269,21.71979099,24.86697277,15.76885276,14.11448085,20.7003684,18.29947827,17.0578122,18.16236643,17.89300342,20.11066551,16.40524406,18.98718024,8.523360153,18.78909446,21.26956758,13.6097081,19.56458531,23.91513566,20.71665944,16.04847082,10.8264118,18.13465486,17.33608628,15.69573212,13.645,21.29135266,22.87720407,14.20308794,16.28023568,15.37867677,12.12804373,19.42060731,17.61350881,12.25454016,11.55689939,20.49078673,14.4452997,12.44764064,22.31897075,17.35277316,18.04832213,16.25183171,13.68907069,19.39430955,22.21096481,12.22649412,23.191728,22.89490991,25.21937909,24.47684095,19.95773133,21.56097126,29.18709695,23.00358122,20.27630216,18.10903606,12.76931981,22.27108721,16.77282137,25.45572918,17.3622776,25.68031765,11.59156312,22.09971097,19.66920503,26.66492682,22.04056028,11.94968219,13.02923664,14.72901054,14.74850464,23.72229822,12.56025655,24.42962336,17.60292331,18.03382983,19.97422758,16.57674636,17.49407673,20.15688581,15.16128971,12.24389774,20.27735827,19.25888062,18.22619648,17.97106465,17.79263603,17.60964047,19.46762147,13.14370208,17.04259988,20.93876407,11.17990909,19.26728048,17.98259257,12.03617361,12.60269887,16.02756048,12.41732512,20.4374595,19.41493293,13.37177664,13.99258434,14.75759836,9.460695559,14.33734315,14.0950673,13.87267488,13.02236781,16.40540742,11.68825031,7.707359132,15.99479537,16.04899765,23.98467991,20.4169954,16.17523765,12.32192809,13.9199806,17.82376528,11.16113188,15.68825031,14.16741815,16.31096773,15.29131462,12.75863964
66,C66,22.12632404,22.07918915,23.78025894,26.88226233,15.64449896,22.34752257,21.99408677,21.94655048,19.64775744,21.24059193,26.24812653,18.05230397,19.20107261,20.46036026,22.09222864,18.89248337,16.88072452,24.90465846,21.11038201,21.88610958,20.75935543,28.76862517,21.79456852,22.47893153,21.9619748,25.57974539,16.50939048,15.05172578,18.39776894,19.36177706,17.69831919,18.02575289,18.64445926,20.7279941,19.61373678,19.1166142,18.06308248,19.69227769,21.80537568,14.18558204,20.27503535,24.06927679,21.37917812,18.21453548,18.60865499,19.80160319,19.94475213,20.58131393,17.78988234,23.25821908,22.38156348,15.70095102,18.22408825,14.8475486,16.91465525,19.16752997,17.36680328,17.08303157,16.11083487,20.89490977,16.68689715,21.81270032,22.4241692,17.0954134,21.61172611,19.1650247,14.10855782,22.42574478,21.73649619,13.37810244,21.29265644,20.80764568,22.97835617,27.94963711,19.60498165,21.37237652,26.87251016,21.18431987,19.95949804,19.72143887,10.90009551,20.91039893,16.21940606,22.956697,17.75743136,28.76614106,17.09750613,19.9986782,18.45116001,24.53281215,21.18576867,13.16656659,16.8660828,15.09142512,15.83423895,25.92227002,14.28015633,24.84443726,18.2923357,18.45308183,20.47601426,17.03084854,18.23620565,19.63677752,15.98152245,18.72582096,19.46264478,20.51565908,15.11443908,16.49713469,16.20839411,19.03992575,19.28771238,14.30919211,17.84842733,21.32113538,13.64385619,18.46961002,18.53943147,12.7874945,13.4767462,17.36666372,13.24079133,20.73892349,20.924337,14.20609861,15.47990654,14.27321281,10.74819285,13.41204051,13.85330956,15.77056066,13.11471839,15.9199806,11.666224,9.539158811,16.12161446,16.73396861,24.45513053,21.25349666,17.44960006,13.43827206,15.36153261,17.44960006,9.84862294,14.51422091,15.89888476,15.63254088,14.82873153,11.58402294
67,C67,21.71014294,21.82976732,22.95873377,26.27056186,19.43619591,22.5451423,20.95091078,21.69616611,18.35422766,23.5088852,26.38310159,13.00949584,20.13102373,25.53825191,22.67912293,18.85241976,18.57161667,25.56830993,21.03513694,21.36286945,21.10656581,28.72982348,20.93274796,23.29260655,22.19924348,25.489619,15.27009574,14.31294649,20.60600069,18.39990601,15.76622354,16.8885331,18.80050795,21.03517121,19.62422356,18.72721634,19.33928486,16.89937936,19.70829059,13.10569923,20.68159725,23.79289987,21.49977393,13.37781234,20.19580165,17.79125496,19.66651756,20.80016586,19.57285313,20.65016146,23.11532011,15.72106979,14.86361488,16.84783533,17.45668781,19.10395575,19.61262935,13.85209796,17.51525109,19.26973631,15.82184254,17.05083357,22.44954219,17.48517614,23.24171387,17.13609347,14.37381808,24.21859126,22.31662357,11.56427882,18.69900245,13.05050783,23.92401332,28.64084964,19.36596128,21.01371084,26.74256693,22.70025222,13.20952228,18.24172639,12.99957275,22.35627945,15.91545832,22.59180019,15.87220394,29.40877323,14.67906039,20.09952325,15.88202267,23.92317108,21.29472537,18.78836049,17.67418037,14.66437557,15.35495671,23.56518103,12.51343169,23.41591267,18.44540844,18.02918836,20.29834113,17.06976816,18.20257255,20.07985243,17.05736623,18.46641794,19.54167806,19.08857378,16.15294153,17.34761548,16.435366,17.26956503,17.86060205,13.35810171,18.06381637,21.49228352,11.9403136,20.59149313,18.05324713,12.84549005,13.76279726,17.04259988,14.23631323,21.022422,19.31451244,13.65508345,14.73131903,15.16349244,10.95855272,14.25856603,14.99258434,14.0950673,14.0950673,17.90242222,13.51422091,9.108524457,17.4252159,14.69370474,23.78954956,20.48738472,16.42193332,13.73131903,13.67727919,19.12817561,9.388017285,15.68551534,16.95446897,16.94306421,16.23257083,12.88988417
68,C68,21.93040758,21.78093751,23.4233726,26.12089281,18.28717669,21.73777228,21.5838991,21.69010416,19.39398957,23.21483502,26.39414123,21.43554971,19.62432356,23.82135236,21.58518592,19.42131209,18.84937789,25.77631882,21.19559433,20.43270563,21.09993186,27.59970129,21.37104766,23.92738388,20.2303658,24.86609786,16.32565945,14.44023216,20.91763534,17.97661655,16.56016617,17.66949852,20.02956464,20.52178609,17.51620435,19.12290903,18.57076671,17.49138874,20.10980543,14.31930995,19.686918,23.2571525,21.28774435,13.32235767,19.28352203,17.69579275,17.72465244,19.47837555,18.65974737,22.29180139,22.79419596,13.10269336,15.13064808,16.04774172,16.03551982,19.11330418,18.55157563,15.56742677,15.99485839,19.53150512,14.57271553,19.21965422,22.16714483,18.23119327,20.68717837,16.65556658,13.74221245,23.57810985,21.7444039,12.57488721,22.45002854,22.0220957,23.23752178,26.58123944,19.80097151,21.57988231,26.72615454,22.36661803,18.92756591,19.52206584,17.46609636,21.83505216,17.13087964,22.47297702,16.2815285,27.33952969,10.84854917,19.59088653,16.58011108,24.42507592,21.3734217,13.42121511,17.00334065,14.75466316,14.56779962,23.06439596,13.51118699,24.05749528,15.64797492,18.06315594,20.14620344,15.39738269,17.91414959,19.4329454,15.51763694,16.81440732,19.29618662,19.2602423,17.71551181,16.21100612,17.76850262,17.28771238,17.7986743,13.14370208,17.19460298,17.32333629,12.29920802,20.12060239,17.04259988,11.49685378,12.40673648,14.99700302,13.53867395,18.96296377,19.31893111,12.89746734,14.76279726,14.60964047,10.31061278,12.97118427,12.76071995,13.12120972,12.8494051,16.90829879,12.02928723,9.82336724,17.32333629,15.48934624,22.92976407,19.45563225,15.20609861,12.65284497,12.76279726,18.66275181,10.44086917,15.22881869,14.88226093,16.87267488,16.09093942,13.37177664
69,C69,21.96385901,22.38886042,22.95786679,25.18239348,18.85336601,22.10641624,22.07981315,22.11659944,17.30142386,21.2045866,26.3087767,20.4952387,19.36065067,23.0579265,21.26383781,16.90705749,18.43047229,25.21078444,20.77641361,21.94405955,20.87269283,28.13806915,21.96727149,22.74736184,21.6395992,26.2249116,15.06242903,13.4673549,22.02765287,17.70760158,15.74607226,16.03105555,18.34242189,21.52363868,21.13853987,19.48946366,19.84313121,17.00451113,19.70096336,13.17153529,20.49767864,24.17514983,20.65358617,12.95219542,20.72196126,16.61661314,17.74393186,21.63332941,19.92728781,22.01032507,22.53498909,13.94307068,14.27872414,14.59850089,19.05572599,18.38029281,15.27268173,14.52452034,18.66099413,18.42014966,13.83386495,17.26651913,22.01157974,17.90402901,22.32843733,17.18046007,13.92700481,23.62774618,22.12439737,15.11850875,21.90306191,21.13247722,22.68321643,28.84399607,19.91405168,21.54177281,26.72814673,22.46676515,18.91771458,16.52584511,17.15600222,22.71591926,16.31611637,21.9011236,14.30398655,29.67036549,14.26610723,20.21706848,16.92038583,24.52950404,22.15152292,19.5061109,18.83224203,15.01763561,15.52993868,22.70137236,17.14613889,22.08277831,17.79468741,15.86824524,20.15588124,15.48696506,18.54767954,19.95273856,15.50908646,18.43816895,19.94827994,13.35073952,17.48711992,15.5935,17.4597516,15.57163415,16.44637255,12.25266543,16.29849222,21.0019579,11.44086917,17.60964047,17.48934624,10.19229281,12.38532318,14.75759836,13.76279726,20.02917937,18.26040503,12.55074679,13.77313921,14.15955603,11.04302728,12.55314928,12.96938652,12.94763694,13.33035672,16.32860481,13.10819772,5.733354341,17.27866724,13.56271943,23.56383678,20.0950673,16.06592096,13.4767462,12.66844183,18.49716575,9.368506462,14.56866869,15.30206767,16.62399577,15.53563989,12.52160044
70,C70,22.39485273,21.95348124,23.33208294,25.69763789,18.75909859,21.97739489,22.30117592,21.55798704,18.37157372,21.47652272,26.9742877,20.88782813,19.02404675,22.69651969,20.85957529,17.04517322,18.32738726,24.75533259,20.88650572,21.15825695,20.88473058,27.56666651,21.85996913,22.22696672,20.63256676,25.59948597,15.45218651,13.96505216,20.76198733,17.70665203,15.44118958,16.44465628,18.46335867,21.43450515,19.8115827,18.72369016,16.93024461,17.34230214,20.01931999,12.47339362,20.38551849,23.48638519,20.84598249,14.73728655,17.6422082,17.62971039,18.2213652,18.9604263,17.27526112,21.5764396,22.69290065,14.33089121,15.11903774,14.82765741,16.1645046,19.88935526,15.49180315,17.74619046,15.47154491,18.77450652,14.22337597,17.21714338,23.11617098,18.12200165,20.39016331,17.93902067,14.42098083,24.25425197,22.11307016,17.04526993,22.57094583,22.18622851,22.79106359,26.61569933,20.33010892,22.19133849,26.83980223,22.56556662,20.06223687,17.31852308,18.68186137,22.33743979,17.644521,22.7300939,14.65223014,27.4120027,18.66823832,19.80809402,17.22085858,24.75635771,21.99354907,17.23567548,16.83583176,15.52616934,15.35787052,22.5050352,17.26113752,20.73442419,15.33086606,18.03655795,19.84355933,17.01146556,18.30137487,19.75946913,15.55414332,17.57610499,19.87118352,18.44931885,17.91133255,16.56724643,17.23747928,17.07430874,17.2137118,12.2467406,17.23257083,17.99920729,10.82972274,18.18495281,17.60240891,10.85330956,11.74399286,14.93387504,11.9068906,18.9053635,19.88315636,13.25414285,14.67727919,13.45121111,9.379378367,12.06002035,11.52160044,14.23631323,12.30206767,15.73661333,11.96217303,10.04984855,16.25303493,14.5980525,23.70767256,19.53374036,15.19844504,11.85720347,12.41468524,17.51267874,9.531381461,14.13570929,14.34429591,15.87026838,15.03617361,12.25856603
71,C71,20.31290169,21.8802284,24.71942571,27.2325298,16.75762382,21.40252249,22.28237914,21.36200959,20.16312647,23.51602744,25.40269285,18.1207895,20.08958181,24.9618568,22.92232402,19.83591191,18.45646132,25.53859284,21.0298484,21.46004735,21.02414459,30.57408005,24.08142793,24.15401584,21.75663957,25.48086748,19.05730853,14.93153324,22.30656831,19.85004993,18.49052571,18.93042482,19.80413146,20.5683247,22.7058342,19.21191768,20.97702804,20.51858692,22.82871083,14.05922978,21.68775815,25.30441762,21.38736017,17.24846664,22.22265631,22.34297159,21.8781534,23.88533894,22.05030856,22.07538476,23.19677969,19.94867671,19.33644464,17.48695523,19.849995,19.15628317,21.13133919,19.80903134,20.09268805,22.69201216,20.29756524,22.24506535,23.41026378,18.32145947,23.16131513,18.63615218,14.01846811,23.40394225,22.71892349,19.80546552,20.20767189,19.61291593,22.76671598,29.26821086,19.53515876,21.15048844,26.10980669,22.63868874,22.94091082,22.87291923,20.09625674,22.75132514,15.60112368,21.28127202,19.11223729,30.12894363,13.68924315,19.96741687,23.05229725,24.28413081,20.45415674,19.83361242,21.03973543,14.83775145,14.50388871,27.96290455,14.04826131,25.1820928,17.70589524,18.62350762,20.17110198,18.82826552,17.41588652,16.95252704,15.53012107,20.67354594,16.31557193,22.02338392,18.76106845,13.4237,17.31746733,19.52037314,21.16422933,14.60964047,16.666224,21.07561494,12.34151882,19.36238907,17.0950673,14.26590801,13.51422091,16.17718592,15.14370208,20.31008019,19.2511865,14.02756048,13.82376528,15.36495538,10.75655632,14.15955603,13.65508345,13.33035672,13.90124403,16.39204904,12.84549005,8.607330314,16.87267488,17.12565562,22.39100019,19.524205,15.6067522,13.69913863,14.74188827,17.65228481,11.04302728,14.52649924,14.4252159,15.63254088,15.21750338,11.95855272
72,C72,21.61377486,22.32198673,23.55685865,25.2528543,19.13295627,22.33494381,21.87704661,22.3831044,17.1831019,20.62789053,24.58486299,19.05498385,19.18662179,18.77428397,21.27879496,14.53418879,16.71496044,25.57198015,22.06057588,21.42253892,20.51820948,28.50763241,20.96365584,22.83309035,22.19942616,25.14308307,14.83202375,13.65482718,21.89020981,17.84039931,16.09609909,16.00393129,18.63326694,20.6181189,19.8378291,19.04322354,17.79483438,16.86574568,19.14378942,20.8995549,20.41172405,23.21365019,23.25344554,13.83653612,18.72365435,17.32460073,17.78436994,20.6324726,17.55030535,21.84132916,22.9374555,13.85981619,15.93458867,12.57975463,16.33579632,19.1010641,11.01632348,16.34218911,16.52639055,18.39891888,14.09062316,17.17612457,22.6543367,12.6656243,22.99881442,18.07715694,14.86967121,24.35363913,22.63648045,17.02873966,19.53046921,17.74367363,20.59717474,29.62605343,17.42614295,19.45756055,25.34864845,22.5595964,18.62888513,14.27153501,15.29164112,22.31684798,15.49009639,20.78868028,14.41748517,30.29145207,18.33393664,18.93159513,16.54294029,22.40842019,20.37246127,17.55670498,15.98114693,15.72361614,14.72535112,22.14287156,12.32534587,21.62767041,19.1899607,13.1350569,22.72934371,16.30893914,18.09716193,20.706001,15.47071038,18.51958829,18.92649468,17.59823231,13.16130089,14.2317,14.56290767,16.56718368,16.836149,13.07012094,17.55824132,21.6800298,13.15955603,17.90242222,18.25580313,11.6926155,13.34429591,16.11349801,12.3553511,20.23022688,18.34948858,11.98726401,15.26956503,13.48934624,9.654636029,12.30777003,11.77725532,13.10164745,11.53138146,15.60385812,11.12282799,7.108524457,16.86060205,14.87267488,23.57542476,20.58233313,15.44151772,13.85330956,12.40939094,17.65927124,9.946392123,14.0101784,16.40706856,15.30206767,14.67727919,10.8917837
73,C73,21.95167594,22.3225683,23.32628282,26.38022141,21.84730664,23.07312986,22.34676883,22.73260381,18.26050168,23.15791323,26.68902039,20.31158422,19.72376077,26.12125981,22.29302543,18.17766798,19.09709707,25.96951812,20.98981462,21.05843702,21.10039078,28.61142262,21.17695538,23.68705514,22.12808148,25.2153574,13.38945309,14.05066841,21.22528899,17.89527551,15.49203245,16.78477998,18.97498014,20.97743257,20.45052042,19.05175967,19.57204584,17.12669987,20.0618163,21.4330306,20.3621122,23.4782944,20.87019731,16.73161269,20.44221518,18.19189065,18.49234723,20.86611394,19.26473555,21.60250553,23.05002384,15.00231703,15.65989186,14.80828754,17.33409961,19.52203057,16.65172566,18.0020748,16.91534175,18.83764151,15.98726709,17.22189738,23.00989998,17.17397513,20.66734797,17.69189053,14.37315021,24.73117732,22.11546736,14.22327707,20.08561187,20.02787996,21.88886889,27.69724506,19.37363539,21.15978604,26.11722381,22.42792103,18.29849247,16.89615991,13.33497239,22.80139315,16.09691166,22.712696,14.55522786,28.33330192,18.17069216,19.73058512,16.02618255,23.62547051,22.09995606,19.4368105,17.84732404,16.30427602,16.43242111,23.54324464,13.5228755,25.04754935,18.42855239,13.25757704,20.38720174,17.86501331,19.4297295,21.0695985,15.39828783,17.25498907,20.44398749,18.6822042,13.20458686,16.79261247,17.01834706,16.72067179,16.44313781,13.19075065,17.31451244,21.13320243,10.89935692,19.38995057,18.20418902,11.29347165,13.35810171,16.5878361,13.5863707,21.022422,20.0019579,13.51422091,13.666224,14.41864325,8.118941073,13.19075065,12.62798978,14.91531922,12.96036401,16.25672469,11.68825031,7.400879436,16.41369403,14.44475609,25.31699961,21.75938759,17.5731146,12.8494051,14.64385619,17.82997043,8.804131021,15.30563429,15.83368075,16.20609861,15.08679969,12.2137118
74,C74,21.13621087,21.37187764,23.53887635,26.78721091,19.12735049,23.80594457,22.07017527,20.76963886,20.03191046,22.88487618,26.75363619,21.68332296,19.35895822,20.56184988,21.88565945,19.64421834,17.92421309,25.35996602,22.24639415,20.3918347,20.54215489,27.1569508,22.71137976,23.74669391,22.60825784,24.52302712,19.33583819,15.22013168,22.47932945,19.28351965,17.41415965,17.90780805,18.70392693,20.9840976,21.75999065,19.49370488,20.9505926,18.8352896,21.37555698,13.77327629,20.22978983,23.30413746,21.03289871,14.57535104,21.60285273,19.45385904,19.81363385,22.49168167,21.06788409,22.6845517,22.31594973,19.2178222,17.14895506,16.13978183,18.64943991,18.86286619,19.27156612,19.32126508,19.80440833,20.76062933,17.43507303,18.73388814,23.4265894,16.82244499,23.53957101,17.67718112,14.41540822,19.47195842,22.31150471,15.14155638,19.23072203,18.60270414,22.93233332,29.87997672,19.33732606,20.96028185,26.74767758,22.26897877,20.34423677,19.66186226,15.61905725,20.88311125,15.97536389,22.77490303,17.5138103,30.6243067,18.40980918,20.72050457,19.35547009,24.98182794,21.58594668,20.75211795,20.12511053,13.83270394,14.13362225,23.02829862,15.88255136,21.76286076,17.90719379,18.84080798,20.40148495,17.81651236,17.02229724,19.59700542,15.60683865,19.67518685,19.41649604,20.34796119,19.96611304,16.27143251,17.2719882,18.67659072,19.52802671,14.34429591,18.18978596,22.03925644,12.67507492,19.19219648,18.28771238,14.0617087,11.52160044,15.45763738,12.75447,21.23022688,21.47258772,14.0101784,14.38532318,14.88703017,11.24079133,13.09671515,12.8917837,15.67452333,14.0617087,16.6800298,13.55074679,10.24079133,16.9881521,18.45362432,24.14879929,20.2649923,16.17328674,12.58167136,14.04473563,18.18495281,12.01192607,15.16741815,15.99258434,16.36666372,15.60964047,13.09176594
75,C75,20.97361257,21.86669081,22.85632015,25.48731069,17.85184251,21.89178622,21.77592216,21.38792262,17.6731591,21.50791316,26.55858146,19.71043378,18.93122319,21.57050762,21.28481177,17.73544911,18.28280331,25.0939698,20.36580279,21.09933576,20.34178983,28.17323916,21.51632955,22.19235812,22.80704134,24.15719961,14.97328071,13.62506348,16.32410235,17.99285107,15.60702416,17.06113706,18.13576626,20.97500291,20.34146956,19.39860067,19.04072031,17.24999391,20.26780933,13.02423174,19.47036911,22.85715222,20.83435568,15.56466753,19.91826416,16.93965786,18.6501327,21.58280291,18.77075902,22.00342455,22.26286653,14.34536563,15.79401099,14.86322279,17.43772891,18.86915872,17.70552145,18.6149945,16.74131994,18.91579202,14.83121999,17.86901705,20.72895739,10.05159416,22.51280797,16.581121,13.69284356,20.62613372,21.54032199,13.71745654,19.12286739,18.78649002,23.5417493,28.68138102,19.7359415,21.42961762,27.01863493,21.53654356,18.98362745,17.22927223,19.3480252,21.54415672,15.92382756,23.18259464,16.15773706,29.45430487,19.86892888,20.38217672,17.91689775,24.68533171,22.04682432,19.66558292,17.34408526,14.98504673,15.72810096,24.4541693,13.45475885,22.01875189,18.10546414,18.0019963,19.77584158,16.43093423,17.79238043,20.44721951,16.19748925,12.15923931,19.99552162,18.39065924,14.40753803,17.87502052,14.74897708,17.51267874,18.524205,13.38532318,17.67314342,21.07561494,11.96938652,18.15560884,18.23724731,12.49934763,12.89368074,15.75759836,12.09341756,20.65403459,19.03187348,13.0344551,14.46403515,13.87267488,10.03617361,13.20762447,13.60964047,14.05324713,12.15797845,15.07848442,10.61654884,9.607330314,15.64103567,15.17523765,23.63200829,20.4169954,16.42357554,12.60964047,13.8917837,16.13771164,9.594324604,13.72067179,16.33035672,14.48934624,13.41204051,9.949826711
76,C76,21.85111033,22.38820489,24.12419328,26.49134645,19.13456276,22.05347348,22.54279438,21.42031147,19.84486743,22.08756626,26.62938508,21.56839439,17.36793497,19.93715965,20.67872305,17.4424638,16.23013849,24.25954723,22.25194641,18.68217884,20.97729534,27.75262208,22.9952266,22.29755135,22.55313517,25.09301784,16.69328639,13.14040438,21.83384275,18.23852139,16.95040704,15.24716935,16.24990424,20.75246974,20.92094365,19.53557945,19.48436462,18.98358395,21.71704744,14.01479799,20.4364268,23.80607721,20.67494833,15.60662811,19.60250264,21.62177464,18.8368978,22.11608799,19.11458355,21.41268583,22.68492296,19.70168502,17.64371968,16.34021847,17.51987667,19.86210425,19.86381003,20.83186435,18.16786169,20.8955481,17.87232148,20.39433299,24.06791915,13.97587353,22.48623101,18.89743085,15.69957089,23.12041182,21.71258033,13.0904464,20.56428023,20.05125888,22.24059478,29.04675345,19.86061971,21.54601868,26.40206949,20.34531332,21.9301071,20.93263111,19.25059293,21.40232116,16.70438831,22.43199701,14.50372713,29.78566282,18.30456313,20.26452596,17.81251629,24.53059272,21.52072063,20.02012551,20.46034349,15.81326429,16.17747382,27.4326734,17.0196448,21.75120483,18.20990341,19.06134308,20.06551039,17.41568043,18.18546568,12.83651336,15.64890705,19.80175141,19.59309784,20.97868468,11.7051093,16.59220866,14.28240742,18.94592386,19.20895827,14.73131903,17.96013772,23.32388599,14.34429591,20.35380157,19.60964047,14.34429591,8.001288012,16.27503325,13.68825031,21.89504269,21.00881157,15.13570929,15.04473563,14.43827206,9.911391988,13.57459353,13.45121111,16.02756048,13.183015,16.3321065,11.02928723,10.56033283,15.27321281,17.13570929,24.7745474,21.67572966,17.5951409,12.50432245,14.91531922,16.31274117,10.58871464,14.81878187,15.2022769,14.46403515,14.34429591,11.12282799
